video_name,video_number,luminance,contrast,complexity
Social_15.mov,15,85.9693532986111,255,0.270762996800561
Social_15.mov,15,76.95455078125,255,0.283641895560067
Social_15.mov,15,75.8755457899306,255,0.236189412761243
Social_15.mov,15,79.8816905381944,255,0.265211223692532
Social_15.mov,15,81.6643663194444,255,0.314389473186845
Social_15.mov,15,70.1727658420139,255,0.224690865386554
Social_15.mov,15,76.7257584635417,255,0.151911921739193
Social_15.mov,15,84.8250217013889,255,0.228213328047468
Social_16.mov,16,149.488113064236,249,0.000601835889473321
Social_16.mov,16,134.226070963542,255,0.000728188496695309
Social_16.mov,16,131.553923611111,255,0.00078527821229581
Social_16.mov,16,126.933219401042,255,0.00122294912407282
Social_16.mov,16,127.466385633681,255,0.00160935748883206
Social_16.mov,16,123.708819444444,255,0.00331656152628971
Social_16.mov,16,119.957544487847,255,0.00340309017618982
Social_16.mov,16,125.113465711806,254,0.00213227242145439
Social_16.mov,16,124.775130208333,255,0.00192898924965175
Social_16.mov,16,156.882732204861,250,0.000979175770457953
Social_16.mov,16,117.792252604167,255,0.00634500988518406
Social_16.mov,16,138.092659505208,252,0.000467075108772473
Social_16.mov,16,126.755327690972,255,0.00107445067296377
Social_16.mov,16,127.902340494792,255,0.00118356600895208
Social_16.mov,16,124.283943142361,255,0.00121803446257851
Social_16.mov,16,122.943721788194,255,0.000974132611154084
Social_16.mov,16,140.712067057292,249,0.000816222716695203
Social_16.mov,16,124.546130642361,255,0.0018357100898968
Social_16.mov,16,124.229656032986,255,0.00295849482898888
Social_16.mov,16,118.564705946181,255,0.00488765485072133
Social_18.mov,18,157.721141493056,238,-0
Social_18.mov,18,150.800087890625,242,-0
Social_18.mov,18,152.048640407986,238,-0
Social_18.mov,18,153.189959852431,234,-0
Social_18.mov,18,166.055285373264,238,-0
Social_18.mov,18,151.772970920139,236,-0
Social_18.mov,18,169.846889105903,237,-0
Social_18.mov,18,170.594135199653,239,-0
Social_18.mov,18,163.177547743056,239,-0
Social_18.mov,18,166.639137369792,236,-0
Social_18.mov,18,168.155992838542,236,-0
Social_18.mov,18,170.915067274306,236,-0
Social_18.mov,18,172.697173394097,240,-0
Social_18.mov,18,174.294460720486,236,-0
Social_18.mov,18,158.89255859375,238,-0
Social_18.mov,18,169.310424262153,239,-0
Social_18.mov,18,160.738989800347,242,-0
Social_18.mov,18,165.558721788194,239,-0
Social_18.mov,18,171.791602647569,236,-0
Social_18.mov,18,175.141219618056,236,-0
Social_18.mov,18,177.177428385417,237,-0
Social_20.mov,20,123.356394314236,255,0.00749218271731517
Social_20.mov,20,123.8014453125,255,0.0153740564127587
Social_20.mov,20,128.760177951389,255,0.00225579670008011
Social_20.mov,20,120.724375,255,0.00132076842204099
Social_20.mov,20,124.785068359375,255,0.000670600979021696
Social_20.mov,20,124.474375,255,0.00214145295371969
Social_20.mov,20,121.715660807292,254,0.00161886356430593
Social_20.mov,20,121.651221788194,255,0.00161886356430593
Social_20.mov,20,123.550587022569,255,0.0017088382232688
Social_20.mov,20,122.761318359375,255,0.00211849222903743
Social_20.mov,20,126.328492838542,255,0.00216896475153961
Social_20.mov,20,125.223770616319,255,0.00185441218893567
Social_20.mov,20,125.38626953125,255,0.00238299097006636
Social_20.mov,20,122.820185546875,255,0.00344193066399981
Social_20.mov,20,121.762157118056,255,0.0029276681809204
Social_20.mov,20,122.049891493056,254,0.00210470069116812
Social_20.mov,20,121.424494357639,255,0.00147072644129808
Social_20.mov,20,123.999479166667,255,0.00314694294695091
Social_20.mov,20,123.499993489583,255,0.00240561148234654
Social_20.mov,20,121.082025824653,255,0.00264376067149817
Social_20.mov,20,121.155567491319,255,0.00169939502270247
Spiders_25.mov,25,142.544764539931,255,0.0398874841827576
Spiders_25.mov,25,138.425813802083,255,0.0402822104520321
Spiders_25.mov,25,144.004711371528,255,0.0179105794641372
Spiders_25.mov,25,161.879964192708,255,0.0127790752514413
Spiders_25.mov,25,145.047951388889,255,0.0319385767563081
Spiders_25.mov,25,154.442676866319,255,0.0198875617467049
Spiders_25.mov,25,159.611928168403,251,0.000121559303613935
Spiders_25.mov,25,155.217892795139,251,6.40348677839991e-05
Spiders_25.mov,25,157.472834201389,255,0.00108442169280533
Spiders_25.mov,25,161.666761067708,255,0.00143703152622695
Spiders_25.mov,25,155.5959765625,255,0.00208168935715617
Spiders_25.mov,25,154.89447265625,255,0.00159508552867407
Spiders_25.mov,25,158.137108289931,255,0.00136450473621849
Spiders_25.mov,25,148.678312717014,255,0.0642458371801042
Spiders_25.mov,25,145.238492838542,255,0.0480546599683281
Spiders_25.mov,25,145.892881944444,255,0.0336516992426696
Spiders_25.mov,25,145.813891059028,254,0.0320904890902645
Spiders_25.mov,25,144.057651909722,255,0.0339785906147258
Spiders_25.mov,25,148.678817274306,254,0.0282152634952
Spiders_25.mov,25,148.943464626736,254,0.0224790926717771
Spiders_27.mov,27,133.463264973958,247,-0
Spiders_27.mov,27,142.088172743056,248,-0
Spiders_27.mov,27,128.306520182292,245,-0
Spiders_27.mov,27,153.707418619792,248,-0
Spiders_27.mov,27,133.271081814236,255,1.57996514836822e-05
Spiders_27.mov,27,131.593080512153,248,-0
Spiders_27.mov,27,134.119439019097,249,-0
Spiders_27.mov,27,136.072943793403,249,-0
Spiders_27.mov,27,131.805457899306,250,-0
Spiders_27.mov,27,129.330907118056,222,-0
Spiders_27.mov,27,121.982526041667,252,-0
Spiders_27.mov,27,128.619787326389,234,-0
Spiders_27.mov,27,127.134259982639,252,-0
Spiders_27.mov,27,115.775240885417,226,-0
Spiders_27.mov,27,139.062446831597,251,-0
Spiders_27.mov,27,127.200947265625,252,7.71130087842488e-05
Spiders_27.mov,27,131.190316840278,253,7.06000724424014e-05
Spiders_27.mov,27,127.083400607639,252,8.26151565094218e-06
Spiders_27.mov,27,139.2746484375,250,-0
Spiders_27.mov,27,137.039694010417,251,-0
Spiders_30.mov,30,111.279822048611,252,0.00188242156270003
Spiders_30.mov,30,111.085134548611,244,0.000759387359786895
Spiders_30.mov,30,112.423524305556,245,0.000790444926845585
Spiders_30.mov,30,111.320258246528,242,0.000328058353538757
Spiders_30.mov,30,113.536167534722,240,0.00402201817984535
Spiders_30.mov,30,112.075855034722,229,0.0114228928745485
Spiders_30.mov,30,111.527422960069,215,0.0281388365550971
Spiders_30.mov,30,110.342599826389,197,0.0187337157089453
Spiders_30.mov,30,109.963302951389,195,0.00936213214886253
Spiders_30.mov,30,99.0161306423611,250,-0
Spiders_30.mov,30,98.4806358506944,253,9.0000341108994e-05
Spiders_30.mov,30,97.3503667534722,254,0.000299591383830463
Spiders_30.mov,30,97.1066080729167,254,0.00105947403731728
Spiders_30.mov,30,96.6013715277778,253,0.000152383907641406
Spiders_30.mov,30,96.2600987413194,254,0.000288129983961074
Spiders_30.mov,30,96.2467686631944,254,3.01525429531738e-05
Spiders_30.mov,30,95.85025390625,255,0.000102726476907874
Spiders_30.mov,30,95.7808767361111,254,0.000288129983961074
Spiders_30.mov,30,95.5295974392361,255,9.0000341108994e-05
Spiders_30.mov,30,,,
Spiders_32.mov,32,38.5084201388889,253,0.233269435386817
Spiders_32.mov,32,35.3438704427083,253,0.24129297972624
Spiders_32.mov,32,34.1278754340278,251,0.265948276902878
Spiders_32.mov,32,60.8545648871528,243,0.151314724499128
Spiders_32.mov,32,62.3407552083333,238,0.145167097813289
Spiders_32.mov,32,46.2137055121528,246,0.149910833431273
Spiders_32.mov,32,46.4328580729167,246,0.152623149450161
Spiders_32.mov,32,49.66052734375,247,0.00222842280720229
Spiders_32.mov,32,47.9029568142361,245,0.00263035712314151
Spiders_32.mov,32,32.22884765625,229,0.223960992994214
Spiders_32.mov,32,35.3317502170139,237,0.178469463444568
Spiders_32.mov,32,37.7641655815972,240,0.0553054397270419
Spiders_32.mov,32,43.3055859375,249,0.00802887485954572
Spiders_32.mov,32,53.2604242621528,249,0.011307493271935
Spiders_32.mov,32,30.1476779513889,241,0.694064986669818
Spiders_32.mov,32,28.7970193142361,243,0.580994847753617
Spiders_32.mov,32,24.7124652777778,240,0.433876112592517
Spiders_32.mov,32,36.3470399305556,242,0.393219254417165
Spiders_32.mov,32,36.2056727430556,242,0.392937404543789
Spiders_32.mov,32,36.2639887152778,240,0.388043241032046
Spiders_32.mov,32,34.4642003038194,240,0.525918116098765
Spiders_35.mov,35,145.923123914931,174,-0
Spiders_35.mov,35,146.295879991319,174,-0
Spiders_35.mov,35,146.762533637153,175,-0
Spiders_35.mov,35,146.537348090278,172,-0
Spiders_35.mov,35,146.833538411458,174,-0
Spiders_35.mov,35,142.82041015625,160,-0
Spiders_35.mov,35,143.853334418403,155,-0
Spiders_35.mov,35,146.985768229167,155,-0
Spiders_35.mov,35,145.524712456597,171,-0
Spiders_35.mov,35,145.358602430556,163,-0
Spiders_35.mov,35,145.742366536458,169,-0
Spiders_35.mov,35,144.365071614583,157,-0
Spiders_35.mov,35,146.510772569444,181,-0
Spiders_35.mov,35,146.649415147569,171,-0
Spiders_35.mov,35,146.805849609375,168,-0
Spiders_35.mov,35,146.651956380208,161,-0
Spiders_35.mov,35,146.768921440972,168,-0
Spiders_35.mov,35,146.794621310764,184,-0
Spiders_35.mov,35,146.815289713542,174,-0
Spiders_35.mov,35,146.696969401042,178,-0
Heights_01.m4v,01,94.8452419704861,255,0.0208348168442074
Heights_01.m4v,01,92.0850564236111,255,0.0200704932180144
Heights_01.m4v,01,91.7266655815972,255,0.0152129349792553
Heights_01.m4v,01,91.1870703125,255,0.0198941003763366
Heights_01.m4v,01,98.2683875868056,255,0.0159407753918033
Heights_01.m4v,01,107.782975260417,255,0.0106765266002815
Heights_01.m4v,01,108.647765842014,255,0.00773440599320189
Heights_01.m4v,01,114.936470269097,255,0.00810889144049301
Heights_01.m4v,01,118.378299696181,254,0.00527561077820869
Heights_01.m4v,01,116.366254340278,255,0.0115165127153178
Heights_01.m4v,01,115.029095052083,255,0.00891376508720616
Heights_01.m4v,01,115.758475477431,255,0.0121469825215585
Heights_01.m4v,01,112.878279079861,255,0.016371947160911
Heights_01.m4v,01,111.761726345486,255,0.014097336759446
Heights_01.m4v,01,115.38962890625,255,0.00857136010576876
Heights_01.m4v,01,116.152200520833,255,0.0129450864328481
Heights_01.m4v,01,117.096573350694,255,0.0169594301506991
Heights_01.m4v,01,113.343235677083,255,0.022380005541974
Heights_01.m4v,01,114.222533637153,255,0.0249960540175056
Heights_01.m4v,01,113.049278428819,255,0.0321351408873033
Heights_03.m4v,03,56.5675998263889,243,0.348852455421779
Heights_03.m4v,03,77.1300759548611,245,0.260658287531279
Heights_03.m4v,03,113.736165364583,242,0.172406356046756
Heights_03.m4v,03,66.6351334635417,245,0.317982498898924
Heights_03.m4v,03,107.386723090278,251,0.16631328489393
Heights_03.m4v,03,124.596453993056,251,0.144286384290574
Heights_03.m4v,03,124.003478732639,253,0.170951301626596
Heights_03.m4v,03,104.196681857639,254,0.181497936197736
Heights_03.m4v,03,77.5376193576389,246,0.254693331924701
Heights_03.m4v,03,80.6878927951389,248,0.221278057591712
Heights_03.m4v,03,76.795439453125,251,0.228784603018809
Heights_03.m4v,03,92.9584592013889,245,0.164198984284165
Heights_03.m4v,03,104.225928819444,247,0.235921089428046
Heights_03.m4v,03,77.6714463975694,254,0.27180182566126
Heights_03.m4v,03,56.5882400173611,229,0.43206730200785
Heights_03.m4v,03,58.2845551215278,241,0.367813165130521
Heights_03.m4v,03,66.6069227430555,251,0.309290571222718
Heights_03.m4v,03,62.8048459201389,249,0.278510423971234
Heights_03.m4v,03,77.0891775173611,249,0.117526360578627
Heights_03.m4v,03,109.807146267361,237,0.017927242091732
Heights_03.m4v,03,,,
Heights_04.m4v,04,103.20240234375,255,0.00997310451088545
Heights_04.m4v,04,122.845386284722,255,0.00461552254596878
Heights_04.m4v,04,126.242136501736,255,0.00707021199556609
Heights_04.m4v,04,135.275921223958,255,0.00445780768137034
Heights_04.m4v,04,138.852412109375,255,0.0108620862319654
Heights_04.m4v,04,126.516998697917,255,0.0346948602510703
Heights_04.m4v,04,95.7220149739583,255,0.428869230878387
Heights_04.m4v,04,105.316939019097,255,0.151423906733198
Heights_04.m4v,04,119.524543185764,255,0.14973154722047
Heights_04.m4v,04,128.393618706597,255,0.089686653224833
Heights_04.m4v,04,152.378049045139,255,0.0074227556419582
Heights_04.m4v,04,124.252839626736,255,0.0160394124933722
Heights_04.m4v,04,117.387440321181,255,0.00727972962495327
Heights_04.m4v,04,143.933213975694,255,0.00946253815448964
Heights_04.m4v,04,128.394001736111,255,0.0132338615138528
Heights_04.m4v,04,138.190138888889,255,0.0072177474898285
Heights_04.m4v,04,124.735307074653,255,0.00449938709284403
Heights_04.m4v,04,151.487154947917,255,0.00389086595554992
Heights_04.m4v,04,139.698977864583,255,0.00617073195238655
Heights_04.m4v,04,146.386666666667,255,0.00609524951487954
Heights_07.m4v,07,118.941935763889,253,0.0697764199852659
Heights_07.m4v,07,123.884750434028,253,0.0597672243107766
Heights_07.m4v,07,126.282077907986,254,0.0606332583121802
Heights_07.m4v,07,130.809125434028,255,0.0567286010866162
Heights_07.m4v,07,122.253025173611,255,0.0607751530548282
Heights_07.m4v,07,132.060981987847,255,0.058481923276324
Heights_07.m4v,07,114.286522352431,253,0.091784278807868
Heights_07.m4v,07,123.123402777778,255,0.0886338952559478
Heights_07.m4v,07,126.654126519097,255,0.0847003302269399
Heights_07.m4v,07,121.780939670139,255,0.0948794660495718
Heights_07.m4v,07,118.541384548611,255,0.101114389871251
Heights_07.m4v,07,113.877131076389,255,0.103370976787773
Heights_07.m4v,07,126.481843532986,253,0.074773984929416
Heights_07.m4v,07,125.651506076389,253,0.0696318730103076
Heights_07.m4v,07,112.904465060764,252,0.091158494988777
Heights_07.m4v,07,112.73591796875,255,0.0693525306117421
Heights_07.m4v,07,116.905469835069,255,0.0443095696121002
Heights_07.m4v,07,118.403999565972,255,0.0675925389428863
Heights_07.m4v,07,119.003262803819,255,0.0552896072733208
Heights_07.m4v,07,112.38037109375,255,0.0646601771844521
Heights_07.m4v,07,109.734956597222,255,0.0729448159182043
Heights_08.m4v,08,109.113899739583,253,0.00133050229413984
Heights_08.m4v,08,88.0151920572917,254,0.00261694466170382
Heights_08.m4v,08,94.6496223958333,250,0.00117863241202514
Heights_08.m4v,08,128.844754774306,247,0.000133966329715331
Heights_08.m4v,08,123.484883897569,250,5.07228638205364e-05
Heights_08.m4v,08,74.052900390625,255,0.000872619159589692
Heights_08.m4v,08,69.1249305555556,254,0.00027662319441246
Heights_08.m4v,08,99.7916015625,250,3.01525429531738e-05
Heights_08.m4v,08,117.778811848958,246,-0
Heights_08.m4v,08,91.3097612847222,254,0.000230097712744752
Heights_08.m4v,08,69.9225759548611,255,0.0031032553282474
Heights_08.m4v,08,105.445277777778,255,0.00939933956868491
Heights_08.m4v,08,122.690303819444,255,0.0164464320768879
Heights_08.m4v,08,119.860825737847,255,0.0678862538296728
Heights_08.m4v,08,102.050978732639,255,0.081504435974387
Heights_08.m4v,08,91.8724793836806,255,0.0814087353294641
Heights_08.m4v,08,86.4537890625,255,0.0661645390772488
Heights_08.m4v,08,86.2071766493056,255,0.0533152219043992
Heights_08.m4v,08,95.3526280381944,255,0.0490937316613099
Heights_08.m4v,08,87.1756380208333,255,0.0290988175789554
Heights_10.m4v,10,100.225197482639,255,0.0014562972471906
Heights_10.m4v,10,104.907554253472,255,0.000805922651957698
Heights_10.m4v,10,91.3327256944444,255,0.00305072139960354
Heights_10.m4v,10,94.8857486979167,255,0.00120819814005293
Heights_10.m4v,10,94.7240842013889,255,0.00100434742383374
Heights_10.m4v,10,99.42828125,254,0.00167102660322108
Heights_10.m4v,10,93.9210514322917,254,0.00110930311716105
Heights_10.m4v,10,90.6731195746528,255,0.00358384333631415
Heights_10.m4v,10,108.901656901042,254,0.00226946774208536
Heights_10.m4v,10,113.066842447917,255,0.00182166800681907
Heights_10.m4v,10,111.017277560764,255,0.00277731675920832
Heights_10.m4v,10,110.970445963542,254,0.00254525886911483
Heights_10.m4v,10,101.542774522569,254,0.00141773476418642
Heights_10.m4v,10,100.698203125,255,0.00096908646988482
Heights_10.m4v,10,114.601170789931,249,0.000224220605630504
Heights_10.m4v,10,123.590518663194,255,0.0028747220458142
Heights_10.m4v,10,114.968346354167,255,0.00403889749464145
Heights_10.m4v,10,108.293599175347,255,7.71130087842488e-05
Heights_10.m4v,10,115.591446397569,255,9.6382060985741e-05
Heights_10.m4v,10,112.865534939236,254,5.74115643681019e-05
Heights_10.m4v,10,133.110418836806,254,3.71084876544375e-05
Heights_11.m4v,11,146.397896050347,255,0.000235960323136318
Heights_11.m4v,11,148.561952039931,252,1.57996514836822e-05
Heights_11.m4v,11,148.552642144097,254,7.71130087842488e-05
Heights_11.m4v,11,138.523384331597,255,1.57996514836822e-05
Heights_11.m4v,11,129.823885633681,253,0.000288129983961074
Heights_11.m4v,11,119.940921223958,254,0.000212421219661071
Heights_11.m4v,11,122.647690972222,254,0.00316003337103787
Heights_11.m4v,11,132.213838975694,253,0.00151870187124794
Heights_11.m4v,11,136.116527777778,253,0.00120819814005293
Heights_11.m4v,11,138.597902560764,253,0.00151391264652646
Heights_11.m4v,11,137.888160807292,254,0.00276399965797489
Heights_11.m4v,11,133.807728949653,255,0.00234220418800151
Heights_11.m4v,11,137.442360026042,255,0.000670600979021696
Heights_11.m4v,11,178.920786675347,243,-0
Heights_11.m4v,11,169.250170355903,254,3.01525429531738e-05
Heights_11.m4v,11,165.771898871528,254,1.57996514836822e-05
Heights_11.m4v,11,171.04845703125,250,-0
Heights_11.m4v,11,166.333755425347,254,3.01525429531738e-05
Heights_11.m4v,11,158.965087890625,255,9.0000341108994e-05
Heights_11.m4v,11,142.774155815972,254,2.30647520066656e-05
Heights_12.m4v,12,118.332146267361,255,0.000265068950660101
Heights_12.m4v,12,119.425661892361,251,-0
Heights_12.m4v,12,118.015084635417,251,-0
Heights_12.m4v,12,126.132540147569,240,-0
Heights_12.m4v,12,121.80259765625,235,-0
Heights_12.m4v,12,117.980430772569,227,8.26151565094218e-06
Heights_12.m4v,12,116.342642144097,226,0.00016454694752268
Heights_12.m4v,12,119.959268663194,224,8.26151565094218e-06
Heights_12.m4v,12,117.515531684028,248,-0
Heights_12.m4v,12,111.069724392361,214,-0
Heights_12.m4v,12,119.638953993056,241,-0
Heights_12.m4v,12,125.078524305556,251,-0
Heights_12.m4v,12,120.793063151042,253,8.26151565094218e-06
Heights_12.m4v,12,124.697261284722,244,-0
Heights_12.m4v,12,134.574751519097,255,6.40348677839991e-05
Heights_12.m4v,12,120.679176432292,247,-0
Heights_12.m4v,12,115.170720486111,248,-0
Heights_12.m4v,12,122.878008897569,254,8.26151565094218e-06
Social_17.m4v,17,10.3047374131944,255,0.844344243013093
Social_17.m4v,17,9.85069769965278,255,0.859892029231399
Social_17.m4v,17,9.98268012152778,255,0.887852476415271
Social_17.m4v,17,11.4619650607639,255,0.915335664171053
Social_17.m4v,17,69.4796473524306,221,-0
Social_17.m4v,17,44.4207758246528,235,0.09865261483673
Social_17.m4v,17,50.3112847222222,231,0.00887999474078692
Social_17.m4v,17,34.1479058159722,233,0.334245885589169
Social_17.m4v,17,61.6179546440972,230,-0
Social_17.m4v,17,83.7065234375,221,-0
Social_17.m4v,17,64.8542263454861,219,-0
Social_17.m4v,17,25.4568055555556,224,0.159190741562282
Social_17.m4v,17,33.5954340277778,231,0.108208421395622
Social_17.m4v,17,37.4162760416667,239,0.0192217898665213
Social_17.m4v,17,64.4395247395833,229,-0
Social_17.m4v,17,41.7085525173611,232,0.0811142662961597
Social_17.m4v,17,46.9784494357639,231,0.00210929913615015
Social_17.m4v,17,50.3152354600694,239,0.000170596715136831
Social_17.m4v,17,57.8474587673611,227,-0
Social_17.m4v,17,49.09806640625,230,0.0126481280619397
Social_19.m4v,19,109.788287760417,255,0.206220227721565
Social_19.m4v,19,108.064435763889,255,0.102669728574017
Social_19.m4v,19,112.526791449653,255,0.104106578273146
Social_19.m4v,19,112.454016927083,255,0.0841932956325951
Social_19.m4v,19,102.502948133681,255,0.0539690547032416
