CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
5.4255431491140005	0.5711344130241718	3.0115166001560643	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
3.0866508067934184	0.4446256726864445	1.8332123349948088	1.10688639	41.55473328	1.03237045	0.0480410646	-0.0141162225	0.044544846500000006	0.0231757292	-0.042022663099999996	0.033053669	0.0125074602	-0.012652488799999998	-0.027667995499999997	0.0302220679	-0.06311605320000001	0.0057400997	-0.10284366240000001	0.060247278499999994	0.060246544000000006	0.06024532	0.0602436062	0.0602414029	0.06023871	0.0602355276	0.0	1.55376e-06	3.66084e-06	0.0233286	0.000214318	-0.0	-0.000279827
2.0067441650936617	0.4186897624117893	1.481738547500996	1.05678093	39.67367554	0.98428506	0.028024572070000007	0.0360604777	0.04824641599999999	0.021006666	-0.0405390307	0.0220104921	0.0146839528	0.0887622075	-0.08820895470000001	0.0328122494	-0.11994481060000001	-0.0563650166	-0.0264954625	0.06024532	0.06023871	0.060227694000000005	0.0602122728	0.0601924474	0.0601682192	0.060139590199999995	0.0	-0.00617121	1.70753e-06	0.016184	0.000403376	-3.77761e-05	-0.000347098
2.4211875874765587	0.5889862577977576	1.2362679007538624	1.05262423	39.5176239	0.99167871	0.08828225197	0.0685583725	0.0019357238000000001	0.0259639523	0.0066743522	0.0601015834	-0.0315597445	0.0948120075	-0.0786173034	-0.0451560842	-0.0556327453	-0.0098206225	0.054435114400000005	0.0602414029	0.060223043	0.0601924474	0.0601496221	0.060094576	0.0600273202	0.0599478683	0.0	3.62945e-05	0.041918	0.0233716	-9.12455e-25	0.000148971	-0.000277804
2.015802215345204	0.6837693819803405	1.1341167863627035	1.050699	39.44534683	0.98990148	0.0251540518	0.056332707999999995	-0.0342532325	0.0087750596	-0.0197799172	0.0694536998	-0.0080217017	0.0319771047	-0.0173825774	-0.039034985	-0.015634708799999997	0.034753611600000005	-0.020709255700000002	0.0602355276	0.060199545099999995	0.060139590199999995	0.060055686799999994	0.0599478683	0.059816177699999994	0.059660667199999996	0.0	3.69913e-05	0.0316899	0.0237083	0.000159418	6.02039e-05	-0.00032139
0.6667636048355325	0.34306880204226703	0.371329783641226	1.03339338	38.79565811	0.98867667	0.0430455031	0.0371724164	-0.0628264899	0.0363417412	-0.0173763351	0.053276599400000006	0.063563668	0.0220984448	-0.0070799586	-0.05963527	-0.0812862595	0.0377762712	-0.0583098083	0.060227694000000005	0.0601682192	0.060069138099999995	0.0599305158	0.0597524436	0.0595350388	0.059278444400000005	0.0	3.62297e-05	1.08675e-05	0.0248333	0.000260599	-4.23728e-06	-0.000282198
-0.4794616642389223	0.016112307041138973	0.5466319032697982	1.04198217	39.11809921	0.99528968	0.081131029	-0.0272268892	-0.055556076399999994	0.025439034500000002	-0.0483602833	0.036709459900000005	0.0278563202	0.0201499699	0.053141104800000005	0.014515768899999998	-0.031855691	-0.0840176501	-0.0656469216	0.0602179026	0.0601290696	0.059981111600000005	0.0597741742	0.0595084607	0.0591842326	0.058801808600000005	0.0	4.11122e-05	0.0511775	0.0228537	1.3234899999999996e-23	0.000149384	-0.000427576
0.5433327641571261	0.13268869251285514	0.3131537007328013	1.11645746	41.91405106	1.04176712	0.0714083072	-0.0397016676	-0.0353206785	0.0252218443	-0.0285621645	0.0216632218	0.0471033953	0.0428711921	0.059293938899999996	0.0085103887	0.023589119900000004	0.0556726374	-0.0844611458	0.060206153600000006	0.0600821012	0.05987553650000001	0.0595867432	0.059216117900000004	0.058764169500000005	0.058231518899999994	0.0	-0.00451465	0.0306517	0.0569507	0.0	-9.52109e-05	-0.000427576
0.52680896327714	-0.034307870142615604	0.06137609331393167	1.04458046	39.21564484	1.00569475	0.05551088500000001	-0.040441916800000005	-0.013508634399999999	0.0364020362	-0.025260843199999997	0.0164917852	0.0683537287	0.0599152254	0.047802366	0.0250799025	-0.08107338730000001	0.0457099013	0.0242518839	0.0601924474	0.0600273202	0.0597524436	0.0593683204	0.058875652599999995	0.058275341200000004	0.057568483600000005	0.0	0.00262818	0.0019834	0.0533832	0.0	-0.00013918	-0.0001489
0.19382513512555105	0.2878807704251145	0.5760613230002851	1.04165888	39.10596085	0.99620849	0.054900593	-0.06067083	0.0068567227	0.0596810288	-0.0336621354	-0.0013413323	-0.0090961722	0.061988340499999996	0.0258020029	0.029450959500000002	-0.0065619274	0.030582298900000002	-0.0741350746	0.0601767844	0.0599647336	0.0596118691	0.0591190193	0.0584873417	0.0577183196	0.056813758799999996	0.0	5.6992e-05	0.00200574	0.0438328	0.000425882	1.13953e-05	-0.000427576
0.6720649999497348	0.444237767343646	0.8580912840897523	1.066064	40.02217865	1.00889087	0.099436067	-0.049269884800000004	0.0384198137	0.024202094599999998	-0.044258461900000004	-0.05928043190000001	-0.0457524712	0.0089990472	0.021211811	0.0207074151	0.030556097999999997	-0.1160523599	-0.0488520279	0.060159165099999995	0.059894349699999995	0.0594538539	0.0588389697	0.05805150059999999	0.0570937565	0.0559685466	0.0	-0.0071062	0.0479117	0.0483967	-0.000109926	-0.000203464	-0.000342183
0.8469008536293681	0.5358570534228532	0.95388846757152	1.01953208	38.27527618	0.98186725	0.07978375000000001	-0.033488372200000005	0.029285687799999998	0.052077146799999995	-0.0246204561	-0.0249684817	-0.0560934557	0.0818682033	0.0300269081	0.0372946027	-0.0224360579	-0.025212440699999998	-0.037284087599999995	0.060139590199999995	0.059816177699999994	0.059278444400000005	0.0585283172	0.057568483600000005	0.0564023829	0.055034192999999995	0.0	-0.018005199999999996	0.00438515	0.0438357	9.37756e-05	-7.661459999999998e-05	-0.000427576
1.6967624138641193	0.4990710395350892	0.9920997079736008	1.01186109	37.98729324	0.97520423	0.033951689	-0.049351133600000006	0.038535900899999996	0.0029658527000000004	-0.043780041799999996	-0.012313244899999999	-0.0235288835	0.0281358536	0.007260641	0.0412037925	-0.0231844448	-0.048989278600000005	-0.049808880599999994	0.060118060300000005	0.0597302275	0.0590856918	0.0581872233	0.0570386832	0.0556450077	0.0540121863	0.0	-0.0179872	-0.000314649	0.0463568	0.000343552	-0.000361094	-0.000427576
2.399832810956376	0.6320714669255021	1.239008736192527	1.03075469	38.69659424	0.99362975	0.110686449	-0.0206132996	0.0702604617	-0.010132503000000001	0.0100495776	0.002370395	-0.0599356972	0.09436846980000001	-0.0259702279	0.0215424717	0.029696480499999997	-0.0426403306	-0.0008042650999999999	0.060094576	0.059636510499999996	0.058875652599999995	0.0578158655	0.0564625299	0.0548225172	0.0529041541	0.0	-0.0116409	0.053134	0.0532538	-0.000433118	-0.000257874	-0.000427576
2.2290996559526532	0.7968498564427677	1.0938365257092637	1.00610602	37.77123642	0.97861332	0.09315785	-0.0022704418	0.046732316399999994	-0.027652365699999997	-0.0028431735	0.0423034169	-0.0421900941	0.0592695912	0.0168209816	0.0289946225	0.0622743577	-0.0006869039999999999	-0.0766727566	0.060069138099999995	0.0595350388	0.058648388200000005	0.057414436900000004	0.055840492	0.05393587389999999	0.051711861399999996	0.0	-0.0122735	0.0108044	0.0475512	0.000133996	-0.00011184000000000003	-0.000604289
1.4008477251101208	0.3282929955024848	1.200836315052658	1.07508564	40.36087036	1.01585889	0.07471618999999999	0.0022204627	0.0451550096	-0.0572025579	0.0401386766	-0.0312464525	-0.005824635799999999	0.0411066427	-0.0626455367	0.0410875509	-0.12110149890000001	-0.0458438923	0.0936588785	0.0600417475	0.059425825599999996	0.058403965099999997	0.056983146299999995	0.055173074800000006	0.052986115300000004	0.0504372069	0.0	-0.0110389	-0.00237674	0.08592479999999998	-9.825030000000001e-24	-0.000174572	-0.00036248
1.112521406667245	0.3526900272905961	1.1536624347414557	1.04272175	39.14586258	1.02048182	0.15839441999999998	0.041697968700000004	0.042076994699999995	-0.0592546096	0.0309805181	-0.0874010868	-0.0056254871	0.0393711966	-0.0281986987	-0.0244124363	-0.0105476754	-0.00676808	0.0347947071	0.060012405	0.059308885199999994	0.05814245480000001	0.05652221809999999	0.054460821	0.0519743529	0.0490822209	0.0	-0.00520962	0.0542597	0.130845	0.000416101	-0.000609101	-0.00019294
1.5788328203930728	-0.1736999330986857	1.410114660802829	1.03692198	38.92812729	0.99320662	0.06786932999999999	0.051757961	0.022214149300000003	-0.0688369521	0.0021594258	-0.059997397800000005	-0.0344600508	-0.0446314674	-0.08509586300000001	-0.018121653999999997	0.0100574998	0.0594901145	0.0644420451	0.059981111600000005	0.0591842326	0.057863933799999996	0.056031891900000005	0.0537043091	0.05090177059999999	0.047649061500000006	0.0	-0.017903599999999995	0.0316762	0.1309	0.0	-0.000609101	-0.000427576
