CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
6.073446856034563	0.644078904660935	3.3246196750515002	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
3.230786499077672	-0.06094374495279066	1.0637371210203508	1.14371514	42.07506561	1.09466219	0.08994588146	0.021705357	-0.0587264525	0.0201232727	-0.1080031559	0.05174362230000001	-0.020906775	0.043997610599999994	-0.0208784986	0.0435215766	-0.0060649269	0.0575858761	-0.053165223899999996	0.060247278499999994	0.060246544000000006	0.06024532	0.0602436062	0.0602414029	0.06023871	0.0602355276	0.0	-0.0223062	-5.08146e-06	-0.0374661	0.0	-0.0	-0.00060337
2.7421232275621734	0.7767692534339571	1.0767049809269955	1.17165697	43.1029892	1.0874064	0.16241667146	-0.0662884656	-0.0342846766	0.027367599300000003	-0.1183184361	0.08810764119999999	-0.0522345205	0.0138507959	-0.060596038899999996	0.011970222800000001	-0.0648013449	0.05658215269999999	-0.036229234900000004	0.06024532	0.06023871	0.060227694000000005	0.0602122728	0.0601924474	0.0601682192	0.060139590199999995	0.0	-0.007424509999999999	0.0349661	-0.0721099	0.000529452	-0.000597487	-0.000171909
0.7012529677266244	0.2443717669252985	0.24319739131827303	1.07459891	39.53241348	1.02662003	0.04715788000000001	-0.0415171739	0.0270204186	0.0039310160999999995	-0.0752688614	0.0408212281	0.0132432628	0.007167367900000001	-0.0292985825	-0.0683847229	-0.0176922435	0.0454018725	-0.12694524199999999	0.0602414029	0.060223043	0.0601924474	0.0601496221	0.060094576	0.0600273202	0.0599478683	0.0	-0.00766209	0.0227188	-0.0547836	0.000327636	-0.000679316	-0.000235198
-0.5054293918707902	-0.4907165521367609	-0.3072585351752471	1.04566145	38.46785736	1.01192236	0.11039401	-0.015130678600000001	0.0496405633	-0.0102480614	-0.0283648517	0.0502122163	0.0004931507	0.014224271	0.0301336392	-0.0641469305	-0.0346234911	-0.0062488562	-0.025281832999999997	0.0602355276	0.060199545099999995	0.060139590199999995	0.060055686799999994	0.0599478683	0.059816177699999994	0.059660667199999996	0.0	-0.0223052	-0.0284164	-0.0609645	0.000748272	-0.000425398	-0.00032934
0.4635546253367927	-0.3003633706742924	-0.025499985947537215	1.07400262	39.51047516	1.01417542	0.102832555	0.037544492	0.048667273	-0.0119013385	-0.0074708515	0.023449842999999998	-0.0378711645	-0.0010257481	0.063060398	-0.018837839199999998	-0.0628558982	0.0249053977	0.011134086100000001	0.060227694000000005	0.0601682192	0.060069138099999995	0.0599305158	0.0597524436	0.0595350388	0.059278444400000005	0.0	-0.00810124	0.0144288	-0.0636884	0.000356347	-0.000597487	-3.21641e-05
0.9286115991542262	-0.09250450984420767	0.16655077339445068	1.07601643	39.58456039	1.02356446	0.10050495500000003	0.0375138972	-0.0446580927	-0.0061649734	-0.024065973199999997	0.052853391799999996	-0.0567844577	-0.0012995374	-0.0012082006	0.0664496877	0.017848518600000002	0.0121224234	0.0137346458	0.0602179026	0.0601290696	0.059981111600000005	0.0597741742	0.0595084607	0.0591842326	0.058801808600000005	0.0	-0.0123037	0.0497892	-0.0292664	1.7174e-05	-0.000716041	-0.000104839
-0.30459824663875024	0.028732663852304705	-0.11477215728438278	1.03975475	38.25056458	1.0068692	0.114442705	0.027060673700000003	-0.0523101066	-0.0186740572	0.018099864	0.0272651321	-0.0350297902	0.0254803896	-0.0052022786	0.0832784128	0.059054256299999996	0.0155553742	0.0009754925	0.060206153600000006	0.0600821012	0.05987553650000001	0.0595867432	0.059216117900000004	0.058764169500000005	0.058231518899999994	0.0	-0.0062924	-0.00862701	-0.0458355	0.000338901	-0.0010398400000000002	-8.14431e-05
-0.9030523103039294	0.13547278583084987	0.2017029704815501	1.05920708	38.96617889	1.00987923	0.033101975000000006	-0.0474239197	-0.0489442071	-0.0307712486	0.008661848	0.0516153404	-0.0316590621	-0.0057216803	-0.0506434831	0.0206859675	-0.0187275518	-0.0454497888	0.0243490011	0.0601924474	0.0600273202	0.0597524436	0.0593683204	0.058875652599999995	0.058275341200000004	0.057568483600000005	0.0	-0.008610299999999998	-0.008627839999999998	-0.0594538	0.000262053	-0.000803794	-0.000111848
0.7907730551915494	0.020718152450505053	0.5554752596177873	1.10495901	40.64930344	1.04412556	0.10714286	-0.0631526809	0.045568589400000005	0.0153102406	-0.025371655899999998	0.0224625967	-0.0016883707999999999	-0.0094906972	-0.023308401800000003	-0.0765178692	-0.0168936633	-0.06532389820000001	-0.013618743700000002	0.0601767844	0.0599647336	0.0596118691	0.0591190193	0.0584873417	0.0577183196	0.056813758799999996	0.0	-0.0092224	0.0414073	-0.0478196	-0.000302507	-0.000597487	1.45134e-05
