CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
9.739322851557663	0.8414054235392003	3.75409544109691	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
4.141975704301167	0.3678882893138791	1.4586675070884545	1.10521424	36.10752106	1.04745674	0.071706015	-0.0590436251	-0.0516480172	0.0200603837	-0.0318141885	0.0248610409	-0.0603486143	-0.06430747070000001	0.004812406500000001	0.0072592163	0.061689636500000006	-0.0377607005	0.0151410055	0.060247278499999994	0.060246544000000006	0.06024532	0.0602436062	0.0602414029	0.06023871	0.0602355276	0.0	-0.00453799	-0.0215161	-0.041094	-9.11585e-05	-0.0	0.0
1.3891526258023918	-0.2212473905841452	0.4530481071775161	0.99212301	32.41281128	0.95472026	0.031663714999999995	-0.0473411604	-0.0637852967	0.0141789297	-0.06035621769999999	-0.0168179847	-0.005977849499999999	-0.0753010255	0.0191242246	-0.0284889541	0.11752865039999999	-0.0383254806	-0.005627759499999999	0.06024532	0.06023871	0.060227694000000005	0.0602122728	0.0601924474	0.0601682192	0.060139590199999995	0.0	0.0	-0.0185478	-0.0606935	0.0	-0.0	0.0
0.7947096060239136	-0.2141308554503445	0.3719561796260211	1.04894161	34.26908493	1.00816286	0.1238192	-0.0260743927	-0.0752896046	0.0134905305	-0.047497327	-0.027727310800000002	0.0187275266	-0.0608022786	0.047678062	-0.027683709	0.08726433980000001	-0.0716303299	-0.0150990355	0.0602414029	0.060223043	0.0601924474	0.0601496221	0.060094576	0.0600273202	0.0599478683	0.0	0.00585664	0.0320025	-0.008751689999999998	-0.000309409	-0.0	0.0
0.4684437079969135	-0.15813792032667862	-0.01646407344026235	0.99911982	32.64139938	0.96489668	0.02492382	0.0023117995	-0.0726146135	0.020815750900000003	-0.0479177567	-0.0471250814	-0.013817319299999999	-0.0337799253	0.056570514599999996	-0.0259216504	0.0488303444	-0.11121139630000001	0.0343706427	0.0602355276	0.060199545099999995	0.060139590199999995	0.060055686799999994	0.0599478683	0.059816177699999994	0.059660667199999996	0.0	0.00731459	0.0382614	0.00706048	-0.000281513	-0.0	0.0
-0.41880629447409	-0.30959954837155235	-0.8426030748120881	1.02361703	33.44172668	0.98662561	0.109265405	-0.0086913691	-0.062435917800000004	0.0212610754	-0.0776386756	-0.014631751699999999	0.022521676600000002	-0.0341034172	0.046981342800000006	0.0076825383	0.1120937243	-0.080689138	-0.0313001227	0.060227694000000005	0.0601682192	0.060069138099999995	0.0599305158	0.0597524436	0.0595350388	0.059278444400000005	0.0	-0.00206365	-0.00625931	-0.0178717	0.000149462	-9.5969e-05	8.174149999999998e-05
-2.5827349534998296	-0.5133890328554044	-1.0001376251201708	1.05783272	34.55955887	1.00916076	0.024739384999999992	0.0032343371999999995	-0.0640952182	0.0075447578	-0.09889458289999999	0.024100996	0.0544773133	-0.0333240874	0.06289888	-0.0197817497	0.15099355220000002	-0.019986368	-0.10238907720000001	0.0602179026	0.0601290696	0.059981111600000005	0.0597741742	0.0595084607	0.0591842326	0.058801808600000005	0.0	-0.0020623	-0.00625086	-0.0285126	4.53988e-05	-0.0	0.0
-1.1187723984395779	0.08527986171966251	-0.3723081511878741	1.10435438	36.07942963	1.02605319	0.12453449	0.036786543399999996	-0.0469447412	0.0318755287	-0.0680483346	0.0799278363	-0.0100208791	0.0061017486999999995	0.0546970075	-0.0174448376	0.0668926684	-0.0930481514	-0.011770416200000001	0.060206153600000006	0.0600821012	0.05987553650000001	0.0595867432	0.059216117900000004	0.058764169500000005	0.058231518899999994	0.0	-0.00205526	0.0454739	0.0183502	-0.000261106	-0.000212293	0.0
-1.2286606029863385	-0.10402189827699326	-0.6477199218839953	1.00177276	32.72806931	0.97227436	0.053293145000000014	0.039242535099999996	-0.0279025615	0.040301810800000004	-0.0485288027	0.078372593	0.0094254691	0.0225591011	0.04168574	-0.0160927797	0.0605313105	-0.0848393011	-0.0015247017999999999	0.0601924474	0.0600273202	0.0597524436	0.0593683204	0.058875652599999995	0.058275341200000004	0.057568483600000005	0.0	-0.0020545	0.0137086	0.00720684	-7.24125e-05	-0.000231274	0.0
-2.4607815691700505	-0.0004953790460000551	-1.0163167917947962	1.03980887	33.97071457	0.98775756	0.10530219499999999	0.0373503163	-0.0312223877	0.0314678943	-0.0673941008	0.0842006142	0.012771972900000001	0.0181791995	0.049964111500000005	-0.005551306999999999	0.1250090666	-0.044848999699999996	-0.0180008622	0.0601767844	0.0599647336	0.0596118691	0.0591190193	0.0584873417	0.0577183196	0.056813758799999996	0.0	-0.00428883	-0.0052076	-0.0281441	0.00064909	-0.000485786	-5.29396e-23
