,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
415,15,2,20,30,3,Spiders,0.568,0.5588533127127668,0.42952003299441144,1.1819153331730743
416,15,2,21,35,3,Spiders,1.9261164274322171,-1.0751309002830194,-1.053882567575902,-0.2699296963022564
417,15,2,22,36,3,Spiders,0.582,0.2129734428085494,0.7898749100197474,-0.002144946421250751
418,15,2,23,9,1,Heights,0.378,-1.1526556987098266,0.4750017165024636,0.594724676807496
419,15,2,24,7,1,Heights,0.413,-0.46089595890139173,-0.7005248726287283,-0.12474519335472284
420,15,3,25,34,3,Spiders,0.615,-0.5384207573281992,-1.6381472711024172,-0.2505717625759186
421,15,3,26,31,3,Spiders,0.418,-1.421010770187237,-2.0159951033231573,-0.3957562655234514
422,15,3,27,4,1,Heights,0.594,0.412748884908399,0.0936552932426424,-1.7346800149284785
423,15,3,28,11,1,Heights,0.434,-0.8097575518220249,-0.11626016910221311,-2.266507380199494
424,15,3,29,6,1,Heights,0.407,0.48132851428595946,0.9018298232703369,-0.002144946421250751
425,15,3,30,13,2,Social,0.352,-0.32373670014627104,1.0347762827554123,0.4785770744494698
426,15,3,31,8,1,Heights,0.582,-1.421010770187237,0.01668629038286191,-1.6443429908722356
427,15,3,32,16,2,Social,0.365,0.8242266611737613,0.401531304681764,1.0044676073483114
428,15,3,33,19,2,Social,0.334,-1.421010770187237,-2.0159951033231573,-0.711935849720301
429,15,3,34,21,2,Social,0.636,-1.4090838781215742,-1.7640965485093307,-1.0958682019593329
430,15,3,35,29,3,Spiders,7.579427560291915,1.2937547410021963,0.9997903723646029,1.0496361193764328
431,15,3,36,27,3,Spiders,36.15435853165554,1.3341012969808406,0.9158241874266606,1.1722363663099054
432,16,1,1,16,2,Social,0.0,-0.6451969099915574,-1.3340400330341842,0.08449037546589591
433,16,1,2,21,2,Social,0.0,-0.6451969099915574,-0.9128482027917788,-0.49910112305974924
434,16,1,3,13,2,Social,0.143,0.7182252520016574,0.25819271917006026,-1.1334397084137111
435,16,1,4,1,1,Heights,0.0,-0.6451969099915574,0.9857058804978512,0.07180360375881666
436,16,1,5,26,3,Spiders,0.0,-0.6451969099915574,-0.39912180378399664,0.08766206839266572
437,16,1,6,33,3,Spiders,0.0,-0.6451969099915574,-1.3340400330341842,-1.5045277808457787
438,16,1,7,36,3,Spiders,0.0,-0.30586986967486046,-1.3340400330341842,0.08449037546589591
439,16,1,8,10,1,Heights,0.0,-0.6451969099915574,0.9282706309193414,-0.9780267550019902
440,16,1,9,11,1,Heights,0.0,-0.6451969099915574,0.27414695516409077,-0.6481706906179301
441,16,1,10,6,1,Heights,0.0,1.1981743090261747,1.135675698841738,1.1818961281282498
442,16,1,11,27,3,Spiders,0.0,-0.6451969099915574,-0.41507603977802715,0.9535342374008238
443,16,1,12,24,2,Social,0.148,2.393461451042648,1.0208051996847183,0.9693927020346729
444,16,2,13,19,2,Social,0.247,-0.6451969099915574,-1.3340400330341842,0.08449037546589591
445,16,2,14,7,1,Heights,0.0,-0.6451969099915574,-1.0851539515273083,-1.1429547871940204
446,16,2,15,2,1,Heights,0.0,1.4519053391728942,1.1452482404381565,1.667165145924031
447,16,2,16,31,3,Spiders,0.0,-0.6451969099915574,-1.2127878394795524,0.08449037546589591
448,16,2,17,32,3,Spiders,0.0,-0.6451969099915574,-1.2702230890580621,-0.835300573297349
449,16,2,18,17,2,Social,0.0,-0.6451969099915574,0.7878733541718731,-1.0192587630499979
450,16,2,19,20,2,Social,0.202,-0.09799384497634343,0.976133338901433,-0.7940685652493414
451,16,2,20,14,2,Social,0.282,1.1737183061204668,0.5868499806470886,1.667165145924031
452,16,2,21,12,1,Heights,0.0,-0.6451969099915574,0.5613232030566397,-1.5045277808457787
453,16,2,22,5,1,Heights,0.0,1.7056363693196135,1.856807165771917,0.7600609688678652
454,16,2,23,25,3,Spiders,0.0,-0.6451969099915574,-0.42464858137444544,0.08449037546589591
455,16,2,24,28,3,Spiders,0.0,0.8557902683462643,0.538987272664997,0.9345040798402049
456,16,3,25,34,3,Spiders,0.015,-0.6451969099915574,-0.6416261908932602,-1.2825092759718921
457,16,3,26,35,3,Spiders,0.0,-0.6451969099915574,-0.8490312588156568,0.08449037546589591
458,16,3,27,30,3,Spiders,0.0,1.1706613057572532,0.7878733541718731,1.667165145924031
459,16,3,28,22,2,Social,0.299,-0.6451969099915574,-0.47570213655534294,-1.184186795242028
460,16,3,29,9,1,Heights,0.0,-0.6451969099915574,-0.5586641637243016,-1.5045277808457787
461,16,3,30,8,1,Heights,0.0,-0.6451969099915574,-0.9734742995690948,0.08449037546589591
462,16,3,31,3,1,Heights,0.0,2.078590413631659,1.7738451386029581,1.667165145924031
463,16,3,32,29,3,Spiders,0.0,-0.6451969099915574,-1.2766047834556744,0.5412141569207486
464,16,3,33,18,2,Social,0.499,2.411803453221929,1.359035002758165,1.667165145924031
465,16,3,34,15,2,Social,0.499,-0.6451969099915574,0.7687282709790365,-0.7433214784210245
466,16,3,35,23,2,Social,0.417,-0.6451969099915574,-0.7405424540562494,0.08449037546589591
467,16,3,36,4,1,Heights,0.0,0.08542617681646573,0.8261635205575464,0.26210517936500505
468,17,1,1,16,2,Social,0.696,1.3020667628525089,-1.0346589159919866,0.40206487583597444
469,17,1,2,36,3,Spiders,0.0,-0.47756919765126876,0.4101994676389332,-0.725928528277525
470,17,1,3,12,1,Heights,0.249,-0.33903466180366937,0.5424087315005861,-0.356250017685706
471,17,1,4,6,1,Heights,0.522,1.9272482579596248,0.9421843627012981,0.40206487583597444
472,17,1,5,5,1,Heights,2.1670909090909083,2.2362868379273464,1.0145846738636315,0.40206487583597444
473,17,1,6,19,2,Social,0.233,-0.8469946265782008,-1.8121753010831347,0.40206487583597444
474,17,1,7,17,2,Social,0.571,-0.2857521480161311,-1.7492185087680623,0.40206487583597444
