,sub_id,run,presentation_order,video_number,video_category,category,expected_fear,fear,arousal,valence
288,12,1,1,13,2,Social,0.277,-0.11172222222222228,0.14347222222222222,-0.16366666666666668
289,12,1,2,24,2,Social,0.288,-0.1317222222222223,0.08947222222222218,-0.10966666666666663
290,12,1,3,2,1,Heights,0.67,0.4452777777777777,0.2424722222222222,0.10133333333333333
291,12,1,4,3,1,Heights,0.766,0.4342777777777777,0.2574722222222222,0.15333333333333338
292,12,1,5,29,3,Spiders,0.272,-0.1327222222222223,0.07347222222222216,-0.0726666666666666
293,12,1,6,34,3,Spiders,0.345,-0.17872222222222228,-0.1465277777777778,-0.05666666666666659
294,12,1,7,28,3,Spiders,0.135,-0.08572222222222231,0.15747222222222224,-0.018666666666666665
295,12,1,8,22,2,Social,0.236,-0.08272222222222231,0.16147222222222224,-0.17366666666666658
296,12,1,9,17,2,Social,0.265,-0.17072222222222228,0.05847222222222215,-0.03466666666666668
297,12,1,10,31,3,Spiders,0.204,-0.30172222222222234,-0.3395277777777778,0.017333333333333367
298,12,1,11,7,1,Heights,0.852,-0.2547222222222223,-0.2645277777777778,-0.13966666666666666
299,12,1,12,10,1,Heights,0.768,-0.2277222222222223,-0.1965277777777778,-0.0706666666666666
300,12,2,13,11,1,Heights,0.737,-0.10872222222222228,-0.05152777777777784,-0.0726666666666666
301,12,2,14,35,3,Spiders,0.184,-0.12172222222222229,0.031472222222222235,-0.0646666666666666
302,12,2,15,33,3,Spiders,0.256,-0.08772222222222231,0.032472222222222236,0.0673333333333333
303,12,2,16,8,1,Heights,0.716,-0.2467222222222223,-0.3235277777777778,-0.1956666666666666
304,12,2,17,4,1,Heights,0.625,0.37727777777777766,0.21647222222222218,0.0693333333333333
305,12,2,18,6,1,Heights,0.807,0.3172777777777777,0.1144722222222222,0.16133333333333338
306,12,2,19,23,2,Social,0.252,-0.1947222222222223,-0.3055277777777778,-0.14866666666666667
307,12,2,20,14,2,Social,0.226,0.20727777777777773,0.16747222222222224,0.1873333333333334
308,12,2,21,21,2,Social,0.288,-0.12172222222222229,-0.2645277777777778,-0.1956666666666666
309,12,2,22,27,3,Spiders,0.298,-0.2127222222222223,0.04047222222222224,0.08633333333333343
310,12,2,23,30,3,Spiders,0.231,0.12527777777777765,0.0064722222222222126,0.10433333333333344
311,12,2,24,15,2,Social,0.273,-0.1377222222222223,0.10947222222222219,-0.11366666666666664
312,12,3,25,19,2,Social,0.348,-0.09872222222222232,-0.07152777777777775,0.03033333333333338
313,12,3,26,18,2,Social,0.34,0.08027777777777773,-0.059527777777777846,0.2993333333333334
314,12,3,27,9,1,Heights,0.776,0.13727777777777767,-0.2015277777777778,-0.11966666666666664
315,12,3,28,5,1,Heights,0.675,0.33527777777777773,0.1184722222222222,-0.0726666666666666
316,12,3,29,1,1,Heights,0.634,0.4102777777777777,0.2404722222222222,0.19933333333333342
317,12,3,30,26,3,Spiders,0.325,0.13027777777777766,-0.0015277777777777946,0.09133333333333332
318,12,3,31,12,1,Heights,0.69,-0.1507222222222223,-0.21752777777777782,-0.10666666666666663
319,12,3,32,25,3,Spiders,0.322,0.19727777777777772,-0.011527777777777803,0.1843333333333333
320,12,3,33,32,3,Spiders,0.28,-0.11372222222222228,-0.05652777777777784,-0.15066666666666667
321,12,3,34,36,3,Spiders,0.334,-0.04172222222222233,0.04947222222222225,0.08633333333333343
322,12,3,35,16,2,Social,0.204,0.1842777777777777,0.05747222222222215,0.25933333333333336
323,12,3,36,20,2,Social,0.321,-0.0667222222222223,0.14347222222222222,-0.017666666666666664
324,13,1,1,27,3,Spiders,0.244,-0.12780555555555556,-0.3204166666666667,0.026501308432481552
325,13,1,2,32,3,Spiders,0.231,-0.30980555555555556,-0.39541666666666664,0.026501308432481552
326,13,1,3,4,1,Heights,0.5184882533197136,0.3181944444444444,0.22958333333333336,0.29550130843248157
327,13,1,4,8,1,Heights,0.696,-0.25580555555555556,-0.3624166666666666,-0.1774986915675184
328,13,1,5,3,1,Heights,0.677,0.5001944444444444,0.3685833333333334,0.3005013084324816
329,13,1,6,16,2,Social,0.106,0.2981944444444444,0.20658333333333334,0.3655013084324815
330,13,1,7,22,2,Social,0.156,-0.22780555555555557,-0.26941666666666664,0.026501308432481552
331,13,1,8,13,2,Social,0.169,-0.21480555555555558,0.34758333333333336,-0.3774986915675185
332,13,1,9,12,1,Heights,0.797,-0.22680555555555557,0.24358333333333337,-0.3204986915675184
333,13,1,10,26,3,Spiders,0.187,-0.24780555555555558,0.1675833333333333,-0.05349869156751841
334,13,1,11,33,3,Spiders,0.184,-0.24080555555555558,-0.16541666666666666,0.026501308432481552
335,13,1,12,20,2,Social,0.187,0.3081944444444444,0.33858333333333335,-0.18050366523633055
336,13,2,13,24,2,Social,0.22,-0.26380555555555557,0.18258333333333332,-0.3234986915675184
337,13,2,14,18,2,Social,0.192,0.3571944444444444,0.3085833333333333,0.3725013084324815
